,ARS,BL_name,ADE2,ADE3,ADE4,ADE5,ADE6,EF5_Verbandsbezeichnung,GEM_TYPE,ADE2_LAND,ADE2_LAND,ADE3_REG_BEZ,ADE3_REG_BEZ,ADE4_KREIS,ADE4_KREIS,ADE5_VERB_GEM,ADE5_VERB_GEM,ADE6_GEMEINDE,ADE6_GEMEINDE,EF1_Satzart,Fläche in ha,Fläche in ha,Fläche in ha,"Bevölkerung, insgesamt","Bevölkerung, insgesamt","Bevölkerung, insgesamt","Bevölkerung, männlich","Bevölkerung, männlich","Bevölkerung, männlich",Neue Postleitzahl,Neue Postleitzahl,Finanzamtsbezirk,Finanzamtsbezirk,Gerichtsbarkeit,Gerichtsbarkeit,Arbeitsagenturbezirk,Arbeitsagenturbezirk,Bundestagswahlkreise,Bundestagswahlkreise
,,,,,,,,,,mean,count,mean,count,mean,count,mean,count,mean,count,count,sum,median,mean,sum,median,mean,sum,median,mean,nunique,unique,nunique,unique,nunique,unique,nunique,unique,nunique,unique
86,010515175039,Schleswig-Holstein,01,0,51,5175,039,Gudendorf,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5175.0,1,39.0,1,1,604,604.0,604.0,429,429.0,429.0,222,222.0,222.0,1,['25693     '],1,[2123],1,[13191],1,[27130],1,[3]
87,010515175054,Schleswig-Holstein,01,0,51,5175,054,Immenstedt,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5175.0,1,54.0,1,1,309,309.0,309.0,110,110.0,110.0,51,51.0,51.0,1,['25767     '],1,[2123],1,[13191],1,[27010],1,[3]
88,010515175063,Schleswig-Holstein,01,0,51,5175,063,Krumstedt,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5175.0,1,63.0,1,1,1589,1589.0,1589.0,530,530.0,530.0,262,262.0,262.0,1,['25727     '],1,[2123],1,[13191],1,[27130],1,[3]
89,010515175074,Schleswig-Holstein,01,0,51,5175,074,"Meldorf, Stadt",Stadt,1.0,1,0.0,1,51.0,1,5175.0,1,74.0,1,1,2126,2126.0,2126.0,7318,7318.0,7318.0,3518,3518.0,3518.0,1,['25704     '],1,[2123],1,[13191],1,[27130],1,[3]
90,010515175078,Schleswig-Holstein,01,0,51,5175,078,Nindorf,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5175.0,1,78.0,1,1,875,875.0,875.0,1147,1147.0,1147.0,587,587.0,587.0,1,['25704     '],1,[2123],1,[13191],1,[27130],1,[3]
91,010515175083,Schleswig-Holstein,01,0,51,5175,083,Odderade,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5175.0,1,83.0,1,1,1127,1127.0,1127.0,328,328.0,328.0,158,158.0,158.0,1,['25785*****'],1,[2123],1,[13191],1,[27010],1,[3]
92,010515175085,Schleswig-Holstein,01,0,51,5175,085,Offenbüttel,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5175.0,1,85.0,1,1,1395,1395.0,1395.0,249,249.0,249.0,119,119.0,119.0,1,['25767     '],1,[2123],1,[13191],1,[27010],1,[3]
93,010515175086,Schleswig-Holstein,01,0,51,5175,086,Osterrade,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5175.0,1,86.0,1,1,1709,1709.0,1709.0,413,413.0,413.0,212,212.0,212.0,1,['25767     '],1,[2123],1,[13191],1,[27010],1,[3]
94,010515175098,Schleswig-Holstein,01,0,51,5175,098,Sarzbüttel,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5175.0,1,98.0,1,1,1339,1339.0,1339.0,721,721.0,721.0,370,370.0,370.0,1,['25785     '],1,[2123],1,[13191],1,[27130],1,[3]
95,010515175099,Schleswig-Holstein,01,0,51,5175,099,Schafstedt,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5175.0,1,99.0,1,1,1816,1816.0,1816.0,1318,1318.0,1318.0,659,659.0,659.0,1,['25725     '],1,[2123],1,[13191],1,[27130],1,[3]
96,010515175104,Schleswig-Holstein,01,0,51,5175,104,Schrum,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5175.0,1,104.0,1,1,501,501.0,501.0,76,76.0,76.0,44,44.0,44.0,1,['25782     '],1,[2123],1,[13191],1,[27130],1,[3]
97,010515175126,Schleswig-Holstein,01,0,51,5175,126,Wennbüttel,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5175.0,1,126.0,1,1,459,459.0,459.0,77,77.0,77.0,37,37.0,37.0,1,['25767     '],1,[2123],1,[13191],1,[27010],1,[3]
98,010515175134,Schleswig-Holstein,01,0,51,5175,134,Windbergen,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5175.0,1,134.0,1,1,1731,1731.0,1731.0,747,747.0,747.0,383,383.0,383.0,1,['25729     '],1,[2123],1,[13191],1,[27130],1,[3]
99,010515175135,Schleswig-Holstein,01,0,51,5175,135,Wolmersdorf,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5175.0,1,135.0,1,1,611,611.0,611.0,331,331.0,331.0,160,160.0,160.0,1,['25704     '],1,[2123],1,[13191],1,[27130],1,[3]
100,010515175137,Schleswig-Holstein,01,0,51,5175,137,Nordermeldorf,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5175.0,1,137.0,1,1,3410,3410.0,3410.0,597,597.0,597.0,321,321.0,321.0,1,['25704     '],1,[2123],1,[13191],1,[27130],1,[3]
101,010515175138,Schleswig-Holstein,01,0,51,5175,138,Tensbüttel-Röst,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5175.0,1,138.0,1,1,1936,1936.0,1936.0,684,684.0,684.0,336,336.0,336.0,1,['25767     '],1,[2123],1,[13191],1,[27010],1,[3]
102,010515178013,Schleswig-Holstein,01,0,51,5178,013,Büsum,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5178.0,1,13.0,1,1,848,848.0,848.0,5078,5078.0,5078.0,2363,2363.0,2363.0,1,['25761     '],1,[2116],1,[13191],1,[27010],1,[2]
103,010515178014,Schleswig-Holstein,01,0,51,5178,014,Büsumer Deichhausen,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5178.0,1,14.0,1,1,287,287.0,287.0,369,369.0,369.0,167,167.0,167.0,1,['25761     '],1,[2116],1,[13191],1,[27010],1,[2]
104,010515178033,Schleswig-Holstein,01,0,51,5178,033,Friedrichsgabekoog,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5178.0,1,33.0,1,1,862,862.0,862.0,59,59.0,59.0,30,30.0,30.0,1,['25764     '],1,[2116],1,[13191],1,[27010],1,[2]
105,010515178043,Schleswig-Holstein,01,0,51,5178,043,Hedwigenkoog,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5178.0,1,43.0,1,1,1636,1636.0,1636.0,210,210.0,210.0,107,107.0,107.0,1,['25761     '],1,[2116],1,[13191],1,[27010],1,[2]
106,010515178045,Schleswig-Holstein,01,0,51,5178,045,Hellschen-Heringsand-Unterschaar,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5178.0,1,45.0,1,1,702,702.0,702.0,164,164.0,164.0,87,87.0,87.0,1,['25764     '],1,[2116],1,[13191],1,[27010],1,[2]
107,010515178050,Schleswig-Holstein,01,0,51,5178,050,Hillgroven,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5178.0,1,50.0,1,1,360,360.0,360.0,55,55.0,55.0,33,33.0,33.0,1,['25764     '],1,[2116],1,[13191],1,[27010],1,[2]
108,010515178079,Schleswig-Holstein,01,0,51,5178,079,Norddeich,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5178.0,1,79.0,1,1,690,690.0,690.0,449,449.0,449.0,226,226.0,226.0,1,['25764     '],1,[2116],1,[13191],1,[27010],1,[2]
109,010515178084,Schleswig-Holstein,01,0,51,5178,084,Oesterdeichstrich,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5178.0,1,84.0,1,1,464,464.0,464.0,247,247.0,247.0,128,128.0,128.0,1,['25761     '],1,[2116],1,[13191],1,[27010],1,[2]
110,010515178093,Schleswig-Holstein,01,0,51,5178,093,Reinsbüttel,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5178.0,1,93.0,1,1,683,683.0,683.0,397,397.0,397.0,200,200.0,200.0,1,['25764     '],1,[2116],1,[13191],1,[27010],1,[2]
111,010515178105,Schleswig-Holstein,01,0,51,5178,105,Schülp,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5178.0,1,105.0,1,1,927,927.0,927.0,406,406.0,406.0,211,211.0,211.0,1,['25764     '],1,[2116],1,[13191],1,[27010],1,[2]
112,010515178108,Schleswig-Holstein,01,0,51,5178,108,Strübbel,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5178.0,1,108.0,1,1,440,440.0,440.0,96,96.0,96.0,39,39.0,39.0,1,['25792     '],1,[2116],1,[13191],1,[27010],1,[2]
113,010515178109,Schleswig-Holstein,01,0,51,5178,109,Süderdeich,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5178.0,1,109.0,1,1,664,664.0,664.0,452,452.0,452.0,225,225.0,225.0,1,['25764     '],1,[2116],1,[13191],1,[27010],1,[2]
114,010515178121,Schleswig-Holstein,01,0,51,5178,121,Warwerort,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5178.0,1,121.0,1,1,458,458.0,458.0,234,234.0,234.0,124,124.0,124.0,1,['25761     '],1,[2116],1,[13191],1,[27010],1,[2]
115,010515178127,Schleswig-Holstein,01,0,51,5178,127,"Wesselburen, Stadt",Stadt,1.0,1,0.0,1,51.0,1,5178.0,1,127.0,1,1,513,513.0,513.0,3545,3545.0,3545.0,1707,1707.0,1707.0,1,['25764     '],1,[2116],1,[13191],1,[27010],1,[2]
116,010515178128,Schleswig-Holstein,01,0,51,5178,128,Wesselburener Deichhausen,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5178.0,1,128.0,1,1,507,507.0,507.0,114,114.0,114.0,55,55.0,55.0,1,['25764     '],1,[2116],1,[13191],1,[27010],1,[2]
117,010515178129,Schleswig-Holstein,01,0,51,5178,129,Wesselburenerkoog,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5178.0,1,129.0,1,1,2189,2189.0,2189.0,169,169.0,169.0,85,85.0,85.0,1,['25764     '],1,[2116],1,[13191],1,[27010],1,[2]
118,010515178132,Schleswig-Holstein,01,0,51,5178,132,Westerdeichstrich,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5178.0,1,132.0,1,1,750,750.0,750.0,850,850.0,850.0,416,416.0,416.0,1,['25761     '],1,[2116],1,[13191],1,[27010],1,[2]
119,010515178140,Schleswig-Holstein,01,0,51,5178,140,Oesterwurth,Kreisangehörige Gemeinde,1.0,1,0.0,1,51.0,1,5178.0,1,140.0,1,1,1419,1419.0,1419.0,248,248.0,248.0,136,136.0,136.0,1,['25764     '],1,[2116],1,[13191],1,[27010],1,[2]
120,010530032032,Schleswig-Holstein,01,0,53,0032,032,"Geesthacht, Stadt",Stadt,1.0,1,0.0,1,53.0,1,32.0,1,32.0,1,1,3325,3325.0,3325.0,32763,32763.0,32763.0,16212,16212.0,16212.0,1,['21502     '],1,[2127],1,[17281],1,[11090],1,[10]
121,010530083083,Schleswig-Holstein,01,0,53,0083,083,"Lauenburg/ Elbe, Stadt",Stadt,1.0,1,0.0,1,53.0,1,83.0,1,83.0,1,1,956,956.0,956.0,11999,11999.0,11999.0,5974,5974.0,5974.0,1,['21481     '],1,[2127],1,[17281],1,[11090],1,[10]
122,010530090090,Schleswig-Holstein,01,0,53,0090,090,"Mölln, Stadt",Stadt,1.0,1,0.0,1,53.0,1,90.0,1,90.0,1,1,2505,2505.0,2505.0,19566,19566.0,19566.0,9293,9293.0,9293.0,1,['23879     '],1,[2127],1,[17251],1,[11130],1,[10]
123,010530100100,Schleswig-Holstein,01,0,53,0100,100,"Ratzeburg, Stadt",Stadt,1.0,1,0.0,1,53.0,1,100.0,1,100.0,1,1,3029,3029.0,3029.0,14552,14552.0,14552.0,6889,6889.0,6889.0,1,['23909     '],1,[2127],1,[17251],1,[11130],1,[10]
124,010530116116,Schleswig-Holstein,01,0,53,0116,116,"Schwarzenbek, Stadt",Stadt,1.0,1,0.0,1,53.0,1,116.0,1,116.0,1,1,1165,1165.0,1165.0,17370,17370.0,17370.0,8537,8537.0,8537.0,1,['21493     '],1,[2127],1,[17281],1,[11090],1,[10]
125,010530129129,Schleswig-Holstein,01,0,53,0129,129,Wentorf bei Hamburg,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,129.0,1,129.0,1,1,687,687.0,687.0,13493,13493.0,13493.0,6439,6439.0,6439.0,1,['21465     '],1,[2127],1,[17261],1,[11170],1,[10]
126,010535308008,Schleswig-Holstein,01,0,53,5308,008,Behlendorf,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5308.0,1,8.0,1,1,1025,1025.0,1025.0,404,404.0,404.0,191,191.0,191.0,1,['23919     '],1,[2127],1,[17251],1,[11130],1,[11]
127,010535308009,Schleswig-Holstein,01,0,53,5308,009,Berkenthin,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5308.0,1,9.0,1,1,1034,1034.0,1034.0,2214,2214.0,2214.0,1080,1080.0,1080.0,1,['23919     '],1,[2127],1,[17251],1,[11130],1,[11]
128,010535308011,Schleswig-Holstein,01,0,53,5308,011,Bliestorf,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5308.0,1,11.0,1,1,1035,1035.0,1035.0,649,649.0,649.0,313,313.0,313.0,1,['23847     '],1,[2127],1,[17251],1,[11010],1,[11]
129,010535308024,Schleswig-Holstein,01,0,53,5308,024,Düchelsdorf,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5308.0,1,24.0,1,1,301,301.0,301.0,160,160.0,160.0,84,84.0,84.0,1,['23847     '],1,[2127],1,[17251],1,[11010],1,[11]
130,010535308034,Schleswig-Holstein,01,0,53,5308,034,Göldenitz,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5308.0,1,34.0,1,1,506,506.0,506.0,233,233.0,233.0,116,116.0,116.0,1,['23919     '],1,[2127],1,[17251],1,[11130],1,[11]
131,010535308061,Schleswig-Holstein,01,0,53,5308,061,Kastorf,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5308.0,1,61.0,1,1,690,690.0,690.0,1207,1207.0,1207.0,606,606.0,606.0,1,['23847     '],1,[2127],1,[17251],1,[11010],1,[11]
132,010535308067,Schleswig-Holstein,01,0,53,5308,067,Klempau,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5308.0,1,67.0,1,1,1007,1007.0,1007.0,607,607.0,607.0,329,329.0,329.0,1,['23628     '],1,[2127],1,[17251],1,[11130],1,[11]
133,010535308075,Schleswig-Holstein,01,0,53,5308,075,Krummesse,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5308.0,1,75.0,1,1,335,335.0,335.0,1647,1647.0,1647.0,782,782.0,782.0,1,['23628     '],1,[2127],1,[17251],1,[11130],1,[11]
134,010535308094,Schleswig-Holstein,01,0,53,5308,094,Niendorf bei Berkenthin,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5308.0,1,94.0,1,1,399,399.0,399.0,187,187.0,187.0,89,89.0,89.0,1,['23919     '],1,[2127],1,[17251],1,[11130],1,[11]
135,010535308103,Schleswig-Holstein,01,0,53,5308,103,Rondeshagen,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5308.0,1,103.0,1,1,951,951.0,951.0,802,802.0,802.0,404,404.0,404.0,1,['23919     '],1,[2127],1,[17251],1,[11010],1,[11]
136,010535308120,Schleswig-Holstein,01,0,53,5308,120,Sierksrade,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5308.0,1,120.0,1,1,400,400.0,400.0,440,440.0,440.0,236,236.0,236.0,1,['23847     '],1,[2127],1,[17251],1,[11010],1,[11]
137,010535313002,Schleswig-Holstein,01,0,53,5313,002,Alt-Mölln,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5313.0,1,2.0,1,1,644,644.0,644.0,818,818.0,818.0,405,405.0,405.0,1,['23881     '],1,[2127],1,[17251],1,[11130],1,[10]
138,010535313005,Schleswig-Holstein,01,0,53,5313,005,Bälau,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5313.0,1,5.0,1,1,650,650.0,650.0,220,220.0,220.0,105,105.0,105.0,1,['23881     '],1,[2127],1,[17251],1,[11130],1,[10]
139,010535313013,Schleswig-Holstein,01,0,53,5313,013,Borstorf,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5313.0,1,13.0,1,1,864,864.0,864.0,307,307.0,307.0,149,149.0,149.0,1,['23881     '],1,[2127],1,[17251],1,[11130],1,[10]
140,010535313014,Schleswig-Holstein,01,0,53,5313,014,Breitenfelde,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5313.0,1,14.0,1,1,1254,1254.0,1254.0,2100,2100.0,2100.0,1069,1069.0,1069.0,1,['23881     '],1,[2127],1,[17251],1,[11130],1,[10]
141,010535313037,Schleswig-Holstein,01,0,53,5313,037,Grambek,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5313.0,1,37.0,1,1,1266,1266.0,1266.0,532,532.0,532.0,266,266.0,266.0,1,['23883     '],1,[2127],1,[17251],1,[11130],1,[10]
142,010535313056,Schleswig-Holstein,01,0,53,5313,056,Hornbek,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5313.0,1,56.0,1,1,589,589.0,589.0,193,193.0,193.0,94,94.0,94.0,1,['21514     '],1,[2127],1,[17251],1,[11130],1,[10]
143,010535313084,Schleswig-Holstein,01,0,53,5313,084,Lehmrade,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5313.0,1,84.0,1,1,1140,1140.0,1140.0,597,597.0,597.0,296,296.0,296.0,1,['23883*****'],1,[2127],1,[17251],1,[11130],1,[10]
144,010535313095,Schleswig-Holstein,01,0,53,5313,095,Niendorf/ Stecknitz,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5313.0,1,95.0,1,1,841,841.0,841.0,654,654.0,654.0,318,318.0,318.0,1,['23881     '],1,[2127],1,[17251],1,[11130],1,[10]
145,010535313113,Schleswig-Holstein,01,0,53,5313,113,Schretstaken,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5313.0,1,113.0,1,1,847,847.0,847.0,489,489.0,489.0,252,252.0,252.0,1,['21493     '],1,[2127],1,[17281],1,[11130],1,[10]
146,010535313125,Schleswig-Holstein,01,0,53,5313,125,Talkau,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5313.0,1,125.0,1,1,488,488.0,488.0,511,511.0,511.0,258,258.0,258.0,1,['21493     '],1,[2127],1,[17281],1,[11130],1,[10]
147,010535313134,Schleswig-Holstein,01,0,53,5313,134,Woltersdorf,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5313.0,1,134.0,1,1,790,790.0,790.0,333,333.0,333.0,169,169.0,169.0,1,['21516     '],1,[2127],1,[17251],1,[11130],1,[10]
148,010535318010,Schleswig-Holstein,01,0,53,5318,010,Besenthal,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5318.0,1,10.0,1,1,1265,1265.0,1265.0,99,99.0,99.0,52,52.0,52.0,1,['23899     '],1,[2127],1,[17251],1,[11130],1,[10]
149,010535318015,Schleswig-Holstein,01,0,53,5318,015,Bröthen,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5318.0,1,15.0,1,1,1069,1069.0,1069.0,318,318.0,318.0,167,167.0,167.0,1,['21514     '],1,[2127],1,[17281],1,[11090],1,[10]
150,010535318020,Schleswig-Holstein,01,0,53,5318,020,Büchen,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5318.0,1,20.0,1,1,1685,1685.0,1685.0,6718,6718.0,6718.0,3298,3298.0,3298.0,1,['21514     '],1,[2127],1,[17281],1,[11090],1,[10]
151,010535318029,Schleswig-Holstein,01,0,53,5318,029,Fitzen,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5318.0,1,29.0,1,1,911,911.0,911.0,389,389.0,389.0,212,212.0,212.0,1,['21514     '],1,[2127],1,[17281],1,[11130],1,[10]
152,010535318035,Schleswig-Holstein,01,0,53,5318,035,Göttin,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5318.0,1,35.0,1,1,521,521.0,521.0,65,65.0,65.0,29,29.0,29.0,1,['21514     '],1,[2127],1,[17251],1,[11130],1,[10]
153,010535318046,Schleswig-Holstein,01,0,53,5318,046,Gudow,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5318.0,1,46.0,1,1,4225,4225.0,4225.0,1759,1759.0,1759.0,888,888.0,888.0,1,['23899     '],1,[2127],1,[17251],1,[11130],1,[10]
154,010535318048,Schleswig-Holstein,01,0,53,5318,048,Güster,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5318.0,1,48.0,1,1,778,778.0,778.0,1358,1358.0,1358.0,676,676.0,676.0,1,['21514     '],1,[2127],1,[17251],1,[11130],1,[10]
155,010535318064,Schleswig-Holstein,01,0,53,5318,064,Klein Pampau,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5318.0,1,64.0,1,1,417,417.0,417.0,688,688.0,688.0,341,341.0,341.0,1,['21514     '],1,[2127],1,[17281],1,[11090],1,[10]
156,010535318080,Schleswig-Holstein,01,0,53,5318,080,Langenlehsten,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5318.0,1,80.0,1,1,2337,2337.0,2337.0,177,177.0,177.0,83,83.0,83.0,1,['21514     '],1,[2127],1,[17251],1,[11130],1,[10]
157,010535318092,Schleswig-Holstein,01,0,53,5318,092,Müssen,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5318.0,1,92.0,1,1,1146,1146.0,1146.0,1241,1241.0,1241.0,603,603.0,603.0,1,['21516*****'],1,[2127],1,[17281],1,[11090],1,[10]
158,010535318104,Schleswig-Holstein,01,0,53,5318,104,Roseburg,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5318.0,1,104.0,1,1,1624,1624.0,1624.0,540,540.0,540.0,266,266.0,266.0,1,['21514     '],1,[2127],1,[17281],1,[11130],1,[10]
159,010535318115,Schleswig-Holstein,01,0,53,5318,115,Schulendorf,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5318.0,1,115.0,1,1,1138,1138.0,1138.0,456,456.0,456.0,234,234.0,234.0,1,['21516*****'],1,[2127],1,[17281],1,[11090],1,[10]
160,010535318119,Schleswig-Holstein,01,0,53,5318,119,Siebeneichen,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5318.0,1,119.0,1,1,468,468.0,468.0,290,290.0,290.0,151,151.0,151.0,1,['21514     '],1,[2127],1,[17281],1,[11130],1,[10]
161,010535318126,Schleswig-Holstein,01,0,53,5318,126,Tramm,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5318.0,1,126.0,1,1,674,674.0,674.0,353,353.0,353.0,178,178.0,178.0,1,['21516     '],1,[2127],1,[17281],1,[11130],1,[10]
162,010535318132,Schleswig-Holstein,01,0,53,5318,132,Witzeeze,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5318.0,1,132.0,1,1,1046,1046.0,1046.0,939,939.0,939.0,431,431.0,431.0,1,['21514     '],1,[2127],1,[17281],1,[11090],1,[10]
163,010535323003,Schleswig-Holstein,01,0,53,5323,003,Aumühle,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5323.0,1,3.0,1,1,348,348.0,348.0,3342,3342.0,3342.0,1605,1605.0,1605.0,1,['21521     '],1,[2127],1,[17261],1,[11170],1,[10]
164,010535323012,Schleswig-Holstein,01,0,53,5323,012,Börnsen,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5323.0,1,12.0,1,1,841,841.0,841.0,4678,4678.0,4678.0,2295,2295.0,2295.0,1,['21039     '],1,[2127],1,[17281],1,[11090],1,[10]
165,010535323023,Schleswig-Holstein,01,0,53,5323,023,Dassendorf,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5323.0,1,23.0,1,1,794,794.0,794.0,3398,3398.0,3398.0,1698,1698.0,1698.0,1,['21521     '],1,[2127],1,[17281],1,[11090],1,[10]
166,010535323028,Schleswig-Holstein,01,0,53,5323,028,Escheburg,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5323.0,1,28.0,1,1,891,891.0,891.0,3991,3991.0,3991.0,1992,1992.0,1992.0,1,['21039     '],1,[2127],1,[17281],1,[11090],1,[10]
167,010535323050,Schleswig-Holstein,01,0,53,5323,050,Hamwarde,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5323.0,1,50.0,1,1,667,667.0,667.0,831,831.0,831.0,408,408.0,408.0,1,['21502     '],1,[2127],1,[17281],1,[11090],1,[10]
168,010535323053,Schleswig-Holstein,01,0,53,5323,053,Hohenhorn,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5323.0,1,53.0,1,1,693,693.0,693.0,548,548.0,548.0,276,276.0,276.0,1,['21526     '],1,[2127],1,[17281],1,[11090],1,[10]
169,010535323072,Schleswig-Holstein,01,0,53,5323,072,Kröppelshagen-Fahrendorf,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5323.0,1,72.0,1,1,837,837.0,837.0,1304,1304.0,1304.0,650,650.0,650.0,1,['21529*****'],1,[2127],1,[17281],1,[11090],1,[10]
170,010535323131,Schleswig-Holstein,01,0,53,5323,131,Wiershop,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5323.0,1,131.0,1,1,515,515.0,515.0,217,217.0,217.0,114,114.0,114.0,1,['21502     '],1,[2127],1,[17281],1,[11090],1,[10]
171,010535323133,Schleswig-Holstein,01,0,53,5323,133,Wohltorf,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5323.0,1,133.0,1,1,597,597.0,597.0,2577,2577.0,2577.0,1263,1263.0,1263.0,1,['21521     '],1,[2127],1,[17261],1,[11170],1,[10]
172,010535323135,Schleswig-Holstein,01,0,53,5323,135,Worth,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5323.0,1,135.0,1,1,607,607.0,607.0,170,170.0,170.0,78,78.0,78.0,1,['21502     '],1,[2127],1,[17281],1,[11090],1,[10]
173,010535343006,Schleswig-Holstein,01,0,53,5343,006,Basedow,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5343.0,1,6.0,1,1,747,747.0,747.0,623,623.0,623.0,310,310.0,310.0,1,['21483     '],1,[2127],1,[17281],1,[11090],1,[10]
174,010535343019,Schleswig-Holstein,01,0,53,5343,019,Buchhorst,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5343.0,1,19.0,1,1,519,519.0,519.0,149,149.0,149.0,70,70.0,70.0,1,['21481     '],1,[2127],1,[17281],1,[11090],1,[10]
175,010535343022,Schleswig-Holstein,01,0,53,5343,022,Dalldorf,Kreisangehörige Gemeinde,1.0,1,0.0,1,53.0,1,5343.0,1,22.0,1,1,605,605.0,605.0,345,345.0,345.0,169,169.0,169.0,1,['21483     '],1,[2127],1,[17281],1,[11090],1,[10]
